date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:50:15	35185/35185	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e26-8971%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_e-waste_recycle_a_chat_with_attero_tg_talkies1719222372.jpeg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_e-waste_recycle_a_chat_with_attero_tg_talkies1719222372.jpg	(from https://www.topgearmag.in/features/interviews)
14:50:16	36879/36879	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:16%20GMT	https://www.topgearmag.in/features/interviews/motorsport-chats-in-conversation-with-karun-chandok-formula-e	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/motorsport-chats-in-conversation-with-karun-chandok-formula-e.html	(from https://www.topgearmag.in/features/interviews)
14:50:16	291438/291438	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-4726e%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_motorsport_chats_in_conversation_with_karun_chandok_formula_e1715841332.jpeg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_motorsport_chats_in_conversation_with_karun_chandok_formula_e1715841332.jpg	(from https://www.topgearmag.in/features/interviews)
14:50:16	40150/40150	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:16%20GMT	https://www.topgearmag.in/features/interviews/exclusive---tg-talks-aditya-jairaj---deputy-managing-director-stellantis-india	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/exclusive---tg-talks-aditya-jairaj---deputy-managing-director-stellantis-india.html	(from https://www.topgearmag.in/features/interviews)
14:50:17	35684/35684	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:16%20GMT	https://www.topgearmag.in/features/interviews/tg-talks-in-conversation-with-martin-and-vivek-tata-nexon-drive	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/tg-talks-in-conversation-with-martin-and-vivek-tata-nexon-drive.html	(from https://www.topgearmag.in/features/interviews)
14:50:17	59699/59699	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:17%20GMT	https://www.topgearmag.in/features/interviews/tg-talks-in-conversation-with-hardeep-singh-brar-national-head-of-sales-and-marketing-kia-india	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/tg-talks-in-conversation-with-hardeep-singh-brar-national-head-of-sales-and-marketing-kia-india.html	(from https://www.topgearmag.in/features/interviews)
14:50:17	2161257/2161257	---M--	200	added ('OK')	image/png	etag:%2266e29e25-20fa69%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_exclusive_-_tg_talks_aditya_jairaj_-_deputy_managing_director_stellantis_india1699963749.png	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_exclusive_-_tg_talks_aditya_jairaj_-_deputy_managing_director_stellantis_india1699963749.png	(from https://www.topgearmag.in/features/interviews)
14:50:17	830579/830579	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-cac73%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_in_conversation_with_martin_and_vivek_tata_nexon_drive1699877487.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_in_conversation_with_martin_and_vivek_tata_nexon_drive1699877487.jpg	(from https://www.topgearmag.in/features/interviews)
14:50:17	41736/41736	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:17%20GMT	https://www.topgearmag.in/features/interviews/tg-talks-in-conversation-with-tarun-garg-coo-hyundai-motor-india	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/tg-talks-in-conversation-with-tarun-garg-coo-hyundai-motor-india.html	(from https://www.topgearmag.in/features/interviews)
14:50:18	2130342/2130342	---M--	200	added ('OK')	image/png	etag:%2266e29e25-2081a6%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_in_conversation_with_hardeep_singh_brar_national_head_of_sales_marketing_kia_india1690284380.png	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_in_conversation_with_hardeep_singh_brar_national_head_of_sales_marketing_kia_india1690284380.png	(from https://www.topgearmag.in/features/interviews)
14:50:18	40332/40332	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:18%20GMT	https://www.topgearmag.in/features/interviews/exclusive-tg-talks-jochen-zeitz-president-and-ceo---harley-davidson-inc	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/exclusive-tg-talks-jochen-zeitz-president-and-ceo---harley-davidson-inc.html	(from https://www.topgearmag.in/features/interviews)
14:50:18	2075291/2075291	---M--	200	added ('OK')	image/png	etag:%2266e29e25-1faa9b%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_title_-_tg_talks_in_conversation_with_tarun_garg_coo_hyundai_motor_india1690001964.png	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_title_-_tg_talks_in_conversation_with_tarun_garg_coo_hyundai_motor_india1690001964.png	(from https://www.topgearmag.in/features/interviews)
14:50:18	43058/43058	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:18%20GMT	https://www.topgearmag.in/features/interviews/tg-talks-the-jimny-drive-shashank-srivastava-executive-director-maruti-suzuki-india-ltd	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/tg-talks-the-jimny-drive-shashank-srivastava-executive-director-maruti-suzuki-india-ltd.html	(from https://www.topgearmag.in/features/interviews)
14:50:18	2015405/2015405	---M--	200	added ('OK')	image/png	etag:%2266e29e25-1ec0ad%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_exclusive_tg_talks_jochen_zeitz_president_ceo_-_harley_davidson_inc1689660615.png	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_exclusive_tg_talks_jochen_zeitz_president_ceo_-_harley_davidson_inc1689660615.png	(from https://www.topgearmag.in/features/interviews)
14:50:19	961147/961147	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-eaa7b%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_the_jimny_drive_shashank_srivastava_executive_director_maruti_suzuki_india_ltd1684823289.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_the_jimny_drive_shashank_srivastava_executive_director_maruti_suzuki_india_ltd1684823289.jpg	(from https://www.topgearmag.in/features/interviews)
14:50:19	43052/43052	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:19%20GMT	https://www.topgearmag.in/features/interviews/tg-talks-gaurav-gupta---cco-mg-motor-india	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/tg-talks-gaurav-gupta---cco-mg-motor-india.html	(from https://www.topgearmag.in/features/interviews)
14:50:19	907122/907122	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-dd772%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_gaurav_gupta_-_cco_mg_motor_india1682427454.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_gaurav_gupta_-_cco_mg_motor_india1682427454.jpg	(from https://www.topgearmag.in/features/interviews)
14:50:19	44189/44189	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:19%20GMT	https://www.topgearmag.in/features/interviews/in-conversation-with-dulquer-salmaan-a-true-blue-petro-head-and-a-superstar	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/in-conversation-with-dulquer-salmaan-a-true-blue-petro-head-and-a-superstar.html	(from https://www.topgearmag.in/features/interviews)
14:50:19	311199/311199	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-4bf9f%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_in_conversation_with_dulquer_salmaan_a_true-blue_petro-head_and_a_superstar1681888484.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_in_conversation_with_dulquer_salmaan_a_true-blue_petro-head_and_a_superstar1681888484.jpg	(from https://www.topgearmag.in/features/interviews)
14:50:20	46558/46558	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:20%20GMT	https://www.topgearmag.in/features/interviews/tg-talks-shashank-srivastava-sr-executive-officer-maruti-suzuki-india-pvt-ltd	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/tg-talks-shashank-srivastava-sr-executive-officer-maruti-suzuki-india-pvt-ltd.html	(from https://www.topgearmag.in/features/interviews)
14:50:20	363410/363410	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-58b92%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_shashank_srivastava_sr_executive_officer_maruti_suzuki_india_pvt_ltd1680785804.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_shashank_srivastava_sr_executive_officer_maruti_suzuki_india_pvt_ltd1680785804.jpg	(from https://www.topgearmag.in/features/interviews)
14:50:20	37199/37199	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:20%20GMT	https://www.topgearmag.in/features/interviews/tg-talks-in-conversation-with-james-barclay--team-principal-jaguar-tcs-racing	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews/tg-talks-in-conversation-with-james-barclay--team-principal-jaguar-tcs-racing.html	(from https://www.topgearmag.in/features/interviews)
14:50:21	232923/232923	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-38ddb%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_in_conversation_with_james_barclay_-team_principal_jaguar_tcs_racing1684930520.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_tg_talks_in_conversation_with_james_barclay_-team_principal_jaguar_tcs_racing1684930520.jpg	(from https://www.topgearmag.in/features/interviews)
14:50:21	24637/24637	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:21%20GMT	https://www.topgearmag.in/author/abhinav-seta	D:/CAR_bike/CARBIKE/www.topgearmag.in/author/abhinav-seta.html	(from https://www.topgearmag.in/features/interviews)
14:50:21	26838/26838	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:21%20GMT	https://www.topgearmag.in/features/interviews?page=2	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/interviews4658.html	(from https://www.topgearmag.in/features/interviews)
14:50:21	38840/38840	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:21%20GMT	https://www.topgearmag.in/features/special-features/its-official-all-bentleys-are-handcrafted	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features/its-official-all-bentleys-are-handcrafted.html	(from https://www.topgearmag.in/features/special-features)
14:50:21	328507/328507	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-5033b%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_its_official_all_bentleys_are_handcrafted1720415906.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_its_official_all_bentleys_are_handcrafted1720415906.jpg	(from https://www.topgearmag.in/features/special-features)
14:50:21	34300/34300	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:21%20GMT	https://www.topgearmag.in/features/special-features/why-the-kodiaq-is-your-all-weather-all-road-adventure-buddy	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features/why-the-kodiaq-is-your-all-weather-all-road-adventure-buddy.html	(from https://www.topgearmag.in/features/special-features)
14:50:22	196857/196857	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-300f9%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_why_the_kodiaq_is_your_all-weather_all-road_adventure_buddy1719812932.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_why_the_kodiaq_is_your_all-weather_all-road_adventure_buddy1719812932.jpg	(from https://www.topgearmag.in/features/special-features)
14:50:22	42979/42979	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:22%20GMT	https://www.topgearmag.in/features/special-features/dmc-delorean-back-into-the-future	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features/dmc-delorean-back-into-the-future.html	(from https://www.topgearmag.in/features/special-features)
14:50:22	211550/211550	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-33a5e%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_dmc_delorean_back_from_the_dead_again1719574312.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_dmc_delorean_back_from_the_dead_again1719574312.jpg	(from https://www.topgearmag.in/features/special-features)
14:50:22	35202/35202	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:22%20GMT	https://www.topgearmag.in/features/special-features/road-to-track-the-tvs-ymrp-experience	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features/road-to-track-the-tvs-ymrp-experience.html	(from https://www.topgearmag.in/features/special-features)
14:50:22	164024/164024	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-280b8%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_road_to_track_the_tvs_ymrp_experience1719309527.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_road_to_track_the_tvs_ymrp_experience1719309527.jpg	(from https://www.topgearmag.in/features/special-features)
14:50:23	37776/37776	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:23%20GMT	https://www.topgearmag.in/features/special-features/light-it-right-with-koda-auto	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features/light-it-right-with-koda-auto.html	(from https://www.topgearmag.in/features/special-features)
14:50:23	128840/128840	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-1f748%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_light_it_right_with_%c5%a0koda_auto1718445998.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_light_it_right_with_%c5%a0koda_auto1718445998.jpg	(from https://www.topgearmag.in/features/special-features)
14:50:23	38606/38606	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:23%20GMT	https://www.topgearmag.in/features/special-features/how-the-tata-nexon-matches-your-city-vibe-advertisement-feature	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features/how-the-tata-nexon-matches-your-city-vibe-advertisement-feature.html	(from https://www.topgearmag.in/features/special-features)
14:50:23	212580/212580	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-33e64%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_how_the_tata_nexon_matches_your_city_vibe_advertisement_feature1716370829.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_how_the_tata_nexon_matches_your_city_vibe_advertisement_feature1716370829.jpg	(from https://www.topgearmag.in/features/special-features)
14:50:23	38789/38789	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:23%20GMT	https://www.topgearmag.in/features/special-features/can-the-mighty-vw-virtus-beat-a-nimble-go-kart-in-its-own-game	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features/can-the-mighty-vw-virtus-beat-a-nimble-go-kart-in-its-own-game.html	(from https://www.topgearmag.in/features/special-features)
14:50:24	180851/180851	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-2c273%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_can_the_mighty_vw_virtus_beat_a_nimble_go-kart_in_its_own_game1713521141.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_can_the_mighty_vw_virtus_beat_a_nimble_go-kart_in_its_own_game1713521141.jpg	(from https://www.topgearmag.in/features/special-features)
14:50:24	32244/32244	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:24%20GMT	https://www.topgearmag.in/features/special-features/marc-marquez-and-gresini-racing-the-road-back-to-glory	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features/marc-marquez-and-gresini-racing-the-road-back-to-glory.html	(from https://www.topgearmag.in/features/special-features)
14:50:24	162527/162527	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-27adf%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_marc_marquez_and_gresini_racing_the_road_back_to_glory1711964794.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_marc_marquez_and_gresini_racing_the_road_back_to_glory1711964794.jpg	(from https://www.topgearmag.in/features/special-features)
14:50:24	37873/37873	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:24%20GMT	https://www.topgearmag.in/features/special-features/porsche-ice-experience-its-a-game-best-played-on-ice-with-the-porsche-dakar-911	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features/porsche-ice-experience-its-a-game-best-played-on-ice-with-the-porsche-dakar-911.html	(from https://www.topgearmag.in/features/special-features)
14:50:24	232191/232191	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-38aff%22	https://www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_porsche_ice_experience_its_a_game_best_played_on_ice_with_the_porsche_dakar_9111709901921.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Featuresthumb/Image/featuresthumb_porsche_ice_experience_its_a_game_best_played_on_ice_with_the_porsche_dakar_9111709901921.jpg	(from https://www.topgearmag.in/features/special-features)
14:50:25	41174/41174	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:25%20GMT	https://www.topgearmag.in/features/special-features?page=2	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features4658.html	(from https://www.topgearmag.in/features/special-features)
14:50:25	41414/41414	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:25%20GMT	https://www.topgearmag.in/features/special-features?page=3	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-features9ba9.html	(from https://www.topgearmag.in/features/special-features)
14:50:25	32608/32608	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:25%20GMT	https://www.topgearmag.in/features/special-features?page=4	D:/CAR_bike/CARBIKE/www.topgearmag.in/features/special-featuresfdb0.html	(from https://www.topgearmag.in/features/special-features)
14:50:26	33354/33354	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:25%20GMT	https://www.topgearmag.in/electric/india-gets-indigenously-developed-charging-standard-for-levs-better-late-than-never	D:/CAR_bike/CARBIKE/www.topgearmag.in/electric/india-gets-indigenously-developed-charging-standard-for-levs-better-late-than-never.html	(from https://www.topgearmag.in/electric)
14:50:26	483229/483229	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:26%20GMT	https://www.topgearmag.in/author/Abhinav%20Seta	D:/CAR_bike/CARBIKE/www.topgearmag.in/author/Abhinav%20Seta.html	(from https://www.topgearmag.in/electric)
14:50:26	34193/34193	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:26%20GMT	https://www.topgearmag.in/electric/how-well-is-bajaj-auto-equipped-to-gear-up-the-ev-evolution-in-india	D:/CAR_bike/CARBIKE/www.topgearmag.in/electric/how-well-is-bajaj-auto-equipped-to-gear-up-the-ev-evolution-in-india.html	(from https://www.topgearmag.in/electric)
14:50:27	125418/125418	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-1e9ea%22	https://www.topgearmag.in/uploads/Electric/Image/electric_how_well_is_bajaj_auto_equipped_to_gear_up_the_ev_evolution_in_india1667643629.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Electric/Image/electric_how_well_is_bajaj_auto_equipped_to_gear_up_the_ev_evolution_in_india1667643629.jpg	(from https://www.topgearmag.in/electric)
14:50:27	4919479/4919479	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e2e-4b10b7%22	https://www.topgearmag.in/uploads/Newsthumb/Image/newsthumb_india_gets_indigenously_developed_charging_standard_for_levs_better_late_than_never1715763087.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Newsthumb/Image/newsthumb_india_gets_indigenously_developed_charging_standard_for_levs_better_late_than_never1715763087.jpg	(from https://www.topgearmag.in/electric)
14:50:27	36730/36730	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:27%20GMT	https://www.topgearmag.in/editorial/is-the-party-over	D:/CAR_bike/CARBIKE/www.topgearmag.in/editorial/is-the-party-over.html	(from https://www.topgearmag.in/editorial)
14:50:27	202249/202249	---M--	200	added ('OK')	image/jpeg	etag:%226707c9b7-31609%22	https://www.topgearmag.in/uploads/Editorial/Image/1728563639-thar-roxx.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Editorial/Image/1728563639-thar-roxx.jpg	(from https://www.topgearmag.in/editorial)
14:50:27	36293/36293	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:27%20GMT	https://www.topgearmag.in/editorial/dream-big-indias-future-in-supercars	D:/CAR_bike/CARBIKE/www.topgearmag.in/editorial/dream-big-indias-future-in-supercars.html	(from https://www.topgearmag.in/editorial)
14:50:27	168685/168685	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-292ed%22	https://www.topgearmag.in/uploads/Editorial/Image/editorial_dream_big_indias_future_in_supercars1723221831.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Editorial/Image/editorial_dream_big_indias_future_in_supercars1723221831.jpg	(from https://www.topgearmag.in/editorial)
14:50:28	35909/35909	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:27%20GMT	https://www.topgearmag.in/editorial/why-ford-bronco-volvo-ex30-jeep-renegade-and-hyundai-palisade-is-not-available-in-india	D:/CAR_bike/CARBIKE/www.topgearmag.in/editorial/why-ford-bronco-volvo-ex30-jeep-renegade-and-hyundai-palisade-is-not-available-in-india.html	(from https://www.topgearmag.in/editorial)
14:50:28	191453/191453	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-2ebdd%22	https://www.topgearmag.in/uploads/Editorial/Image/editorial_why_ford_bronco_volvo_ex30_jeep_renegade_and_hyundai_palisade_is_not_available_in_india1720692524.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Editorial/Image/editorial_why_ford_bronco_volvo_ex30_jeep_renegade_and_hyundai_palisade_is_not_available_in_india1720692524.jpg	(from https://www.topgearmag.in/editorial)
14:50:28	36433/36433	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:28%20GMT	https://www.topgearmag.in/editorial/the-next-100-years	D:/CAR_bike/CARBIKE/www.topgearmag.in/editorial/the-next-100-years.html	(from https://www.topgearmag.in/editorial)
14:50:28	176290/176290	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-2b0a2%22	https://www.topgearmag.in/uploads/Editorial/Image/editorial_the_next_100_years1718794947.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Editorial/Image/editorial_the_next_100_years1718794947.jpg	(from https://www.topgearmag.in/editorial)
14:50:28	36324/36324	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:28%20GMT	https://www.topgearmag.in/editorial/can-indian-cars-and-bikes-ply-on-chinese-roads	D:/CAR_bike/CARBIKE/www.topgearmag.in/editorial/can-indian-cars-and-bikes-ply-on-chinese-roads.html	(from https://www.topgearmag.in/editorial)
14:50:29	488785/488785	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-77551%22	https://www.topgearmag.in/uploads/Editorial/Image/editorial_can_indian_cars_bikes_ply_on_chinese_roads1716528046.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Editorial/Image/editorial_can_indian_cars_bikes_ply_on_chinese_roads1716528046.jpg	(from https://www.topgearmag.in/editorial)
14:50:29	35661/35661	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:29%20GMT	https://www.topgearmag.in/editorial/hybrid-is-the-way-forward	D:/CAR_bike/CARBIKE/www.topgearmag.in/editorial/hybrid-is-the-way-forward.html	(from https://www.topgearmag.in/editorial)
14:50:29	484750/484750	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-7658e%22	https://www.topgearmag.in/uploads/Editorial/Image/editorial_hybrid_is_the_way_forward1714653527.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Editorial/Image/editorial_hybrid_is_the_way_forward1714653527.jpg	(from https://www.topgearmag.in/editorial)
14:50:29	36708/36708	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:29%20GMT	https://www.topgearmag.in/editorial/its-a-four	D:/CAR_bike/CARBIKE/www.topgearmag.in/editorial/its-a-four.html	(from https://www.topgearmag.in/editorial)
14:50:30	494831/494831	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-78cef%22	https://www.topgearmag.in/uploads/Editorial/Image/editorial_its_a_four1712566022.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Editorial/Image/editorial_its_a_four1712566022.jpg	(from https://www.topgearmag.in/editorial)
14:50:30	36847/36847	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:30%20GMT	https://www.topgearmag.in/editorial/navigating-the-future-with-caution-and-connectivity	D:/CAR_bike/CARBIKE/www.topgearmag.in/editorial/navigating-the-future-with-caution-and-connectivity.html	(from https://www.topgearmag.in/editorial)
14:50:30	483524/483524	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-760c4%22	https://www.topgearmag.in/uploads/Editorial/Image/editorial_navigating_the_future_with_caution_and_connectivity1707463373.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Editorial/Image/editorial_navigating_the_future_with_caution_and_connectivity1707463373.jpg	(from https://www.topgearmag.in/editorial)
14:50:30	37795/37795	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2009:20:30%20GMT	https://www.topgearmag.in/editorial/new-year-experimental-time-futuristic-hopes-newfangled-aspirations	D:/CAR_bike/CARBIKE/www.topgearmag.in/editorial/new-year-experimental-time-futuristic-hopes-newfangled-aspirations.html	(from https://www.topgearmag.in/editorial)
14:50:31	698702/698702	---M--	200	added ('OK')	image/jpeg	etag:%2266e29e25-aa94e%22	https://www.topgearmag.in/uploads/Editorial/Image/editorial_new_year_experimental_time_futuristic_hopes_newfangled_aspirations1705036652.jpg	D:/CAR_bike/CARBIKE/www.topgearmag.in/uploads/Editorial/Image/editorial_new_year_experimental_time_futuristic_hopes_newfangled_aspirations1705036652.jpg	(from https://www.topgearmag.in/editorial)
